"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Gambia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","104","2"
"Georgia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","44","1"
"Germany","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","9","1"
"Ghana","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","70","1"
"Greece","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","12","1"
"Grenada","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","53","2"
"Guatemala","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","92","1"
"Guinea","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","153","2"
"Guinea-Bissau","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","137","1"
"Guyana","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","97","1"
"Haiti","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","69","2"
"Honduras","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","108","2"
"Hungary","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","19","1"
"Iceland","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","15","1"
"India","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","39","1"
"Indonesia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","52","2"
"Iran (Islamic Republic of)","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","31","1"
"Iraq","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","68","1"
"Ireland","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","16","1"
"Israel","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","14","1"
"Italy","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","7","1"
"Jamaica","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","72","1"
"Japan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","5","1"
"Jordan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","32","1"
"Kazakhstan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","31","1"
"Kenya","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","106","1"
"Kiribati","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","39","2"
"Kuwait","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","14","1"
"Kyrgyzstan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","31","1"
"Lao People's Democratic Republic","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","110","2"
"Latin America and Caribbean","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","77","3"
"Latvia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","15","1"
"Least Developed Countries/Territories","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","106","3"
"Lebanon","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","18","2"
"Lesotho","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","92","1"
"Liberia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","177","1"
"Libya","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","4","2"
"Liechtenstein","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","4","1"
"Lithuania","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","17","1"
"Luxembourg","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","7","1"
"Madagascar","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","147","1"
"Malawi","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","157","1"
"Malaysia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","14","1"
"Maldives","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","19","1"
"Mali","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","190","2"
"Malta","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","20","1"
"Marshall Islands","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","105","1"
"Mauritania","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","88","2"
"Mauritius","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","31","1"
"Mexico","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","87","1"
"Micronesia (Federated States of)","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","52","2"
"Middle East and North Africa","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","37","3"
"Mongolia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","20","1"
"Montenegro","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","24","1"
"Morocco","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","18","2"
"Mozambique","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","193","1"
"Myanmar","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","17","2"
"Namibia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","74","2"
"Nauru","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","84","2"
"Nepal","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","81","1"
"Netherlands","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","5","1"
"New Zealand","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","29","1"
"Nicaragua","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","109","2"
"Niger","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","199","2"
"Nigeria","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","123","1"
"Niue","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","16","1"
"Norway","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","10","1"
"Oman","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","12","1"
"Pakistan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","16","1"
"Palau","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","27","2"
"Panama","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","88","1"
"Papua New Guinea","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","70","2"
"Paraguay","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","63","1"
"Peru","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","72","1"
"Philippines","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","53","1"
"Poland","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","16","1"
"Portugal","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","16","1"
"Qatar","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","15","1"
"Republic of Korea","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","2","1"
"Republic of Moldova","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","26","1"
"Romania","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","41","1"
"Russian Federation","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","30","1"
"Rwanda","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","41","1"
"Saint Kitts and Nevis","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","67","2"
"Saint Lucia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","49","2"
"Saint Vincent and the Grenadines","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","70","1"
"Samoa","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","29","1"
"San Marino","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","1","2"
"Sao Tome and Principe","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","110","1"
"Saudi Arabia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","7","1"
"Senegal","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","93","1"
"Serbia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","22","1"
"Seychelles","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","62","1"
"Sierra Leone","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","98","2"
"Singapore","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","6","1"
"Slovakia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","21","1"
"Slovenia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","5","1"
"Solomon Islands","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","70","2"
"Somalia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","123","2"
"South Africa","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","54","1"
"South Asia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","38","3"
"Spain","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","13","1"
"Sri Lanka","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","24","1"
"State of Palestine","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","60","1"
"Sub-Saharan Africa","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","109","3"
"Sudan (pre-cession)","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","70","4"
"Suriname","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","66","1"
"Swaziland","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","111","2"
"Sweden","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","6","1"
"Switzerland","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","4","1"
"Syrian Arab Republic","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","75","2"
"Tajikistan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","27","2"
"Thailand","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","47","1"
"The former Yugoslav Republic of Macedonia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","20","1"
"Timor-Leste","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","54","1"
"Tonga","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","16","1"
"Trinidad and Tobago","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","33","1"
"Tunisia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","6","1"
"Turkey","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","38","1"
"Turkmenistan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","21","1"
"Tuvalu","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","28","2"
"Uganda","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","159","2"
"Ukraine","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","30","1"
"United Arab Emirates","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","34","1"
"United Kingdom","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","25","1"
"United Republic of Tanzania","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","128","1"
"United States","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","39","1"
"Uruguay","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","60","1"
"Uzbekistan","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","26","1"
"Venezuela (Bolivarian Republic of)","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","101","1"
"Viet Nam","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","35","1"
"Western and Central Africa","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","121","3"
"World","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","43","3"
"Yemen","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","80","2"
"Zambia","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","151","2"
"Zimbabwe","Total 15-19 yr","2006-2010","UN_United Nations Population Division","Per 1,000 women","115","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. Data refer to years or periods other than those specified in the column heading. Such data are not included in the calculation of regional and global averages, with the exception of 2005-2006 data from India. Estimates from data years prior to 2000 are not displayed."
"3","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"4","Data refer to the most recent year available during the period specified in the column heading. Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
