"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Hungary","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"India","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","68","2"
"Indonesia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","94","1"
"Iran (Islamic Republic of)","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","1"
"Iraq","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","82","1"
"Italy","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Jamaica","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","112","1"
"Jordan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","93","1"
"Kazakhstan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Kenya","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","93","1"
"Kuwait","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","97","1"
"Kyrgyzstan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Lao People's Democratic Republic","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","77","2"
"Latin America and Caribbean","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","98","3"
"Latvia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Least Developed Countries/Territories","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","76","3"
"Lebanon","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","92","1"
"Lesotho","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","115","1"
"Liberia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","88","1"
"Libya","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","86","1"
"Lithuania","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Madagascar","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","91","1"
"Malawi","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","84","1"
"Malaysia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","95","1"
"Maldives","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","2"
"Mali","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","47","1"
"Malta","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","103","2"
"Mauritania","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","79","1"
"Mauritius","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","95","1"
"Mexico","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","97","1"
"Middle East and North Africa","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","82","3"
"Mongolia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","101","1"
"Montenegro","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","98","1"
"Morocco","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","64","1"
"Mozambique","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","61","1"
"Myanmar","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","95","1"
"Namibia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Nepal","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","66","1"
"Nicaragua","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","2"
"Niger","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","35","2"
"Nigeria","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","70","1"
"Oman","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","1"
"Pakistan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","59","1"
"Panama","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Papua New Guinea","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","1"
"Paraguay","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","98","1"
"Peru","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","89","1"
"Philippines","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","101","1"
"Poland","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Portugal","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","97","1"
"Qatar","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Republic of Moldova","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Romania","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Russian Federation","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Rwanda","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","1"
"Samoa","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Sao Tome and Principe","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","1"
"Saudi Arabia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","1"
"Senegal","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","63","1"
"Serbia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","97","1"
"Seychelles","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","101","1"
"Sierra Leone","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","59","1"
"Singapore","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","96","1"
"Slovenia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"South Africa","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","96","1"
"South Asia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","69","3"
"Spain","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","98","1"
"Sri Lanka","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","97","1"
"State of Palestine","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","94","1"
"Sub-Saharan Africa","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","76","3"
"Suriname","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Swaziland","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Syrian Arab Republic","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","86","1"
"Tajikistan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Thailand","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","96","2"
"The former Yugoslav Republic of Macedonia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","97","1"
"Timor-Leste","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","83","1"
"Togo","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","61","1"
"Tonga","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","2"
"Trinidad and Tobago","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","99","1"
"Tunisia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","82","1"
"Turkey","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","89","1"
"Turkmenistan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Uganda","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","78","1"
"Ukraine","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"United Arab Emirates","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","102","2"
"United Republic of Tanzania","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","85","1"
"Uruguay","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","101","1"
"Uzbekistan","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Vanuatu","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","96","1"
"Venezuela (Bolivarian Republic of)","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","100","1"
"Viet Nam","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","96","1"
"Western and Central Africa","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","70","3"
"World","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","90","3"
"Yemen","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","58","1"
"Zambia","Total 15+ yr","2007-2011","UN_UNESCO Institute for Statistics (UIS)","Ratio","77","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. Data refer to years or periods other than those specified in the column heading. Such data are not included in the calculation of regional and global averages, with the exception of 2005-2006 data from India. Estimates from data years prior to 2000 are not displayed."
"3","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
