"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Afghanistan","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","42",""
"Afghanistan","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","78",""
"Afghanistan","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","50",""
"Albania","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","94",""
"Albania","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","96",""
"Albania","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","95",""
"Algeria","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","79",""
"Algeria","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","85",""
"Algeria","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","83",""
"Andorra","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Andorra","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Andorra","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Angola","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","38",""
"Angola","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","60",""
"Angola","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","51",""
"Antigua and Barbuda","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","95",""
"Argentina","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Armenia","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","97",""
"Armenia","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99",""
"Armenia","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Australia","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Australia","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Australia","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Austria","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Austria","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Austria","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Azerbaijan","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","71",""
"Azerbaijan","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","88",""
"Azerbaijan","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","80",""
"Bahamas","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Bahrain","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Bangladesh","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","80",""
"Bangladesh","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","85",""
"Bangladesh","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","81",""
"Barbados","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Barbados","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Barbados","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Belarus","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99",""
"Belarus","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Belarus","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Belgium","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Belgium","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Belgium","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Belize","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99",""
"Belize","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Belize","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Benin","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","68",""
"Benin","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","84",""
"Benin","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","75",""
"Bhutan","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","94",""
"Bhutan","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Bhutan","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","96",""
"Bolivia (Plurinational State of)","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","71",""
"Bolivia (Plurinational State of)","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","96",""
"Bolivia (Plurinational State of)","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","88",""
"Bosnia and Herzegovina","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Bosnia and Herzegovina","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Bosnia and Herzegovina","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99",""
"Botswana","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","92",""
"Botswana","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99",""
"Botswana","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","96",""
"Brazil","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","85",""
"Brazil","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Brazil","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","98",""
"Bulgaria","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Bulgaria","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Bulgaria","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Burkina Faso","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","73",""
"Burkina Faso","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","95",""
"Burkina Faso","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","79",""
"Burundi","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","71",""
"Burundi","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","83",""
"Burundi","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","72",""
"Cambodia","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","58",""
"Cambodia","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","87",""
"Cambodia","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","64",""
"Cameroon","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","52",""
"Cameroon","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","95",""
"Cameroon","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","77",""
"Canada","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99",""
"Canada","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Canada","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","100",""
"Cape Verde","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","85",""
"Cape Verde","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","90",""
"Cape Verde","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","88",""
"CEE/CIS","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","91","1"
"CEE/CIS","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","99","1"
"CEE/CIS","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","96","1"
"Central African Republic","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","51",""
"Central African Republic","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","92",""
"Central African Republic","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","67",""
"Chad","Rural","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","44",""
"Chad","Urban","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","70",""
"Chad","Total","2010","UN_UNICEF and World Health Organization (WHO), Joint Monitoring Programme","Percent","51",""
